writeup_id,topic_id,url,title,description,authors,content_state,create_time,publish_time,update_time,application_links,youtube_links,application_links_json,youtube_links_json,markdown_path,json_path,category,confidence,keywords_cn
53448,652002,/competitions/gemini-3/writeups/new-writeup-1764963701460,DocuClear ,Legal Documents explained in plain English.,"KartikKew, diya14",PUBLISHED,2025-12-05T19:41:41.650094900Z,2025-12-12T18:54:26.737Z,2025-12-12T18:54:26.735324500Z,https://docuclear-243081461378.us-west1.run.app;https://ai.studio/apps/drive/1cPTa7Jb-Q7qJK0MiOI-SoSIER7q8YmCV?fullscreenApplet=true,https://youtu.be/gs2A14v6JhU,"[{""id"": 89038, ""title"": ""DocuClear - Legal Document Explainer"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://docuclear-243081461378.us-west1.run.app"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 89037, ""title"": ""DocuClear"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1cPTa7Jb-Q7qJK0MiOI-SoSIER7q8YmCV?fullscreenApplet=true"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 89039, ""title"": ""DocuClear"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/gs2A14v6JhU"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/53448.md,writeups/53448.json,Legal & Compliance,high,"法律文件,文档解读,通俗化翻译"
53460,652014,/competitions/gemini-3/writeups/ai-restaurant-finder-in-malaysia-using-my-voice,AI Restaurant Finder in Malaysia using my Voice,AI-powered voice restaurant finder that helps Malaysians quickly discover nearby places to eat through smart search and real-time recommends,philin135,PUBLISHED,2025-12-05T19:50:36.095722300Z,2025-12-05T21:08:00.147Z,2025-12-05T21:08:00.147952400Z,https://aistudio.google.com/apps/drive/1Esdw7kGPbvCcHPV6t16_qqWK0ohJA1GQ?showPreview=true&showAssistant=true,,"[{""id"": 72470, ""title"": ""MakanMate: AI Voice Restaurant Finder"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://aistudio.google.com/apps/drive/1Esdw7kGPbvCcHPV6t16_qqWK0ohJA1GQ?showPreview=true&showAssistant=true"", ""description"": ""AI-Powered Voice Restaurant Finder in Malaysia"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",[],writeups/53460.md,writeups/53460.json,Food & Culinary,high,"语音搜索,餐厅推荐,马来西亚,实时推荐"
53462,652017,/competitions/gemini-3/writeups/new-writeup-1764964303321,AceAnalyzer,Your personal academic & career AI coach,Taniya Halder,PUBLISHED,2025-12-05T19:51:44.352026900Z,2025-12-07T14:24:18.770Z,2025-12-07T14:24:18.771018100Z,https://ai.studio/apps/drive/1pnAtNoS6_1Rb3zI2OXhSGmupAoldw897,,"[{""id"": 73253, ""title"": ""AI STUDIO"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1pnAtNoS6_1Rb3zI2OXhSGmupAoldw897"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",[],writeups/53462.md,writeups/53462.json,Career & Professional Development,high,"学术指导,职业规划,AI教练,个人辅导"
53463,652018,/competitions/gemini-3/writeups/new-writeup-1764964319705,Napkin Plan. Turn sketches into projects,Scan messy handwritten ideas with your phone and turn them into professional project dashboards instantly using Gemini AI.,shoor1ken,PUBLISHED,2025-12-05T19:51:59.952724Z,2025-12-12T04:13:13.693Z,2025-12-12T04:21:47.776797100Z,https://ai.studio/apps/drive/1NlNrDapOyrZ856cLilt8ERUnaPUBBi4M?fullscreenApplet=true,https://youtu.be/kWq_pFnzzEc;https://www.youtube.com/watch?v=kWq_pFnzzEc,"[{""id"": 81963, ""title"": ""App link"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1NlNrDapOyrZ856cLilt8ERUnaPUBBi4M?fullscreenApplet=true"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 81964, ""title"": ""Napkin Plan. Turn sketches into projects"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/kWq_pFnzzEc"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 81979, ""title"": ""Video Demo"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://www.youtube.com/watch?v=kWq_pFnzzEc"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/53463.md,writeups/53463.json,Productivity & Task Management,high,"手写识别,项目管理,草图转换,智能扫描"
53467,652022,/competitions/gemini-3/writeups/structviz-ai,StructViz AI,Master Data Structures with Interactive Visualization,Ritam Pal,PUBLISHED,2025-12-05T19:52:21.400548300Z,2025-12-12T06:56:00.427Z,2025-12-12T06:56:00.425194100Z,https://ai.studio/apps/drive/1URmNNIWENDQo9yp9wK-xvv1n9lr4aioN;https://github.com/RitamPal26/StructViz,https://youtu.be/AyO2oDV-SiA,"[{""id"": 72858, ""title"": ""Google AI Studio"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1URmNNIWENDQo9yp9wK-xvv1n9lr4aioN"", ""description"": ""Google AI Studio link"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 72857, ""title"": ""GitHub URL"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/RitamPal26/StructViz"", ""description"": ""GitHub Repository"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 82366, ""title"": ""StructViz AI Demo"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/AyO2oDV-SiA"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/53467.md,writeups/53467.json,Education & Learning,high,"数据结构,可视化学习,交互式教学,编程教育"
53468,652023,/competitions/gemini-3/writeups/new-writeup-1764964373492,Voice Commerce System,Shopping Experience via voice,Mzn Tech,PUBLISHED,2025-12-05T19:52:53.424587500Z,2025-12-10T02:17:13.297Z,2025-12-10T02:17:13.296301700Z,https://github.com/mzn/Voice-Commerce-System,,"[{""id"": 76695, ""title"": ""Voice Commerce System"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/mzn/Voice-Commerce-System"", ""description"": ""Voice Commerce System"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",[],writeups/53468.md,writeups/53468.json,E-commerce & Retail,high,"语音购物,语音商务,购物体验"
53471,652026,/competitions/gemini-3/writeups/new-writeup-1764964504231,Credit card Wrapped ,"Credit Card Wrapped gives annual personalized story that recaps users spending, visualizing your top purchases, trends, and financial habits","Venkata Kota Sai Manogna Kopparapu, Sri Ranga Vinay Anna, Guna Naga Venkata Sai Mani Rakesh Katakam",PUBLISHED,2025-12-05T19:55:04.424873700Z,2025-12-12T23:33:21.240Z,2025-12-12T23:33:21.239855900Z,https://credit-card-wrapped-454040636778.us-west1.run.app/,https://youtu.be/1H8POwkZA2I,"[{""id"": 92980, ""title"": ""Credit Card Wrapped"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://credit-card-wrapped-454040636778.us-west1.run.app/"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 94078, ""title"": ""Credit Card Wrapped App Demo"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/1H8POwkZA2I"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/53471.md,writeups/53471.json,Finance & Investment,high,"消费分析,信用卡账单,财务可视化,年度总结"
53473,652028,/competitions/gemini-3/writeups/new-writeup-1764964569964,SignAI – Inteligentny tłumacz mowy na język migowy w czasie rzeczywistym,Laczymy swiat slyszacych i nieslyszacych dzieki multimodalnej sztucznej inteligencji Gemini 3 Pro,Jakub Szczepaniak,PUBLISHED,2025-12-05T19:56:10.135003800Z,2025-12-10T19:16:53.703Z,2025-12-10T19:16:53.703416500Z,https://github.com/Kubusa/SignAI,,"[{""id"": 77857, ""title"": ""SingAl"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/Kubusa/SignAI"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",[],writeups/53473.md,writeups/53473.json,Accessibility & Assistive Technology,high,"手语翻译,实时翻译,无障碍沟通,多模态AI"
53474,652029,/competitions/gemini-3/writeups/new-writeup-1764964604789, Triager.AI,Remote Health Triager,sahildixit137,PUBLISHED,2025-12-05T19:56:29.829641700Z,2025-12-10T13:15:24.950Z,2025-12-10T13:15:24.949254300Z,https://ai.studio/apps/drive/1q8QKj9tSbhLfljISriqYkwWahwUfaqOd?fullscreenApplet=true,https://youtu.be/D8NyPlmmuHc?si=shq4QFErkAbsajKW,"[{""id"": 77342, ""title"": ""Triager.AI"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1q8QKj9tSbhLfljISriqYkwWahwUfaqOd?fullscreenApplet=true"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 77343, ""title"": ""Remote Health Triager Demo video"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/D8NyPlmmuHc?si=shq4QFErkAbsajKW"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/53474.md,writeups/53474.json,Healthcare & Medical,high,"远程医疗,健康分诊,人工智能,医疗诊断,在线问诊,症状评估,智能医疗,健康管理"
53476,652031,/competitions/gemini-3/writeups/devpal-the-emotional-support-for-programmer,DevPal:  The Emotional Support for Programmer,The Emotional Support for Programmer,windnotclear,PUBLISHED,2025-12-05T19:58:58.278266600Z,2025-12-05T21:53:19.207Z,2025-12-05T21:53:19.206776600Z,https://github.com/QiLOL/Devpal;https://ai.studio/apps/drive/1CgYhLUL6XX1_0DoLhC0BMdv9ikuB0zrW?fullscreenApplet=true,,"[{""id"": 72472, ""title"": ""Devpal github"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/QiLOL/Devpal"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 72471, ""title"": ""Devpal"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1CgYhLUL6XX1_0DoLhC0BMdv9ikuB0zrW?fullscreenApplet=true"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",[],writeups/53476.md,writeups/53476.json,Mental Health & Wellness,high,"程序员,情感支持,心理健康,开发者工具,压力缓解,编程助手,职业健康,情绪管理"
53480,652035,/competitions/gemini-3/writeups/next-gen-pet-care-ai-vet-sos-network-and-health-tr,"Next-Gen Pet Care: AI Vet, SOS Network & Health Tracking",PawPal is an AI-powered Super App for pet owners that integrates health tracking,Batuhan Soyarslan,PUBLISHED,2025-12-05T20:02:38.458020100Z,2025-12-05T20:17:10.117Z,2025-12-05T20:17:10.115672400Z,"https://ai.studio/apps/drive/1xNvohJFh5GhGxS5J-bgvYKXzzz2jpHj7;https://aistudio.google.com/app/prompts?state=%7B%22ids%22:%5B%221xNvohJFh5GhGxS5J-bgvYKXzzz2jpHj7%22%5D,%22action%22:%22open%22,%22userId%22:%22109677298066475680049%22,%22resourceKeys%22:%7B%7D%7D&usp=sharing",,"[{""id"": 72433, ""title"": ""Pawpal second link"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1xNvohJFh5GhGxS5J-bgvYKXzzz2jpHj7"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 72432, ""title"": ""Pawpal"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://aistudio.google.com/app/prompts?state=%7B%22ids%22:%5B%221xNvohJFh5GhGxS5J-bgvYKXzzz2jpHj7%22%5D,%22action%22:%22open%22,%22userId%22:%22109677298066475680049%22,%22resourceKeys%22:%7B%7D%7D&usp=sharing"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",[],writeups/53480.md,writeups/53480.json,Healthcare & Medical,medium,"宠物护理,AI兽医,健康追踪,宠物健康,紧急救援网络,智能应用,宠物主人,健康监测"
53490,652045,/competitions/gemini-3/writeups/crashlens-ai-powered-accident-reconstruction-with,CrashLens: AI-Powered Accident Reconstruction with Gemini 3 Deep Think,Transforming dashcam footage into legally-admissible 3D forensic reports using Gemini 3's Deep Think reasoning and pixel-precise analysis,My G uru,PUBLISHED,2025-12-05T20:08:15.625009200Z,2025-12-05T20:23:16.603Z,2025-12-05T20:23:16.603437800Z,https://ai.studio/apps/drive/1ENnUMWBLLH7cDtlQujzFpqKGXUCdm7-5?fullscreenApplet=true,,"[{""id"": 72443, ""title"": ""Main App Project"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1ENnUMWBLLH7cDtlQujzFpqKGXUCdm7-5?fullscreenApplet=true"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",[],writeups/53490.md,writeups/53490.json,Safety & Security,high,"事故重建,行车记录仪,3D建模,法律取证,深度推理,交通事故,视频分析,司法报告,像素级分析"
53492,652047,/competitions/gemini-3/writeups/new-writeup-1764965329827,Sugar spy AI,"Scan the Lies, See the Spikes: The AI That Reveals the Ugly Truth About Your Food",Riko MD,PUBLISHED,2025-12-05T20:08:49.325214100Z,2025-12-08T23:11:14.570Z,2025-12-08T23:11:14.571239600Z,https://ai.studio/apps/drive/1YrQxfpzzQw4LaGCGa_diSTdP86_L_4kd?fullscreenApplet=true,https://www.youtube.com/watch?v=3rQTf8HvOlY,"[{""id"": 75429, ""title"": ""AI Studio Sugar Spy"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1YrQxfpzzQw4LaGCGa_diSTdP86_L_4kd?fullscreenApplet=true"", ""description"": ""Product Sugar Spy AI"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 75430, ""title"": ""Sugar Spy Ai,  Google DeepMind - Vibe Code with Gemini 3 Pro in AI Studio"", ""location"": ""CAROUSEL"", ""url"": ""https://www.youtube.com/watch?v=3rQTf8HvOlY"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/53492.md,writeups/53492.json,Fitness & Nutrition,high,"食品扫描,糖分检测,健康饮食,营养分析,AI识别,血糖监测,食品安全,健康管理"
53496,652051,/competitions/gemini-3/writeups/unlazy,Unlazy - AI Productivity Suite to Beat Procrastination,"Free web app using Gemini AI to break tasks into small steps, chat with a productivity coach, and generate vision boards",devAdminhu,PUBLISHED,2025-12-05T20:12:14.635578500Z,2025-12-05T20:25:44.767Z,2025-12-05T20:25:44.767571400Z,https://unlazy.adminhu.site,,"[{""id"": 72446, ""title"": ""Live Demo - Unlazy App"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://unlazy.adminhu.site"", ""description"": ""Try the app - no login required"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",[],writeups/53496.md,writeups/53496.json,Productivity & Task Management,high,"生产力工具,拖延症,任务分解,AI教练,时间管理,目标可视化,效率提升,免费应用,Gemini AI"
53498,652053,/competitions/gemini-3/writeups/new-writeup-1764965615708,Nexus — The Agentic CLI Builder,"Zero-Config, AI-Driven CLIs that Run Your Repo in Ephemeral Containers",Marcus Mattus,PUBLISHED,2025-12-05T20:13:35.845121700Z,2025-12-12T02:45:58.123Z,2025-12-12T02:45:58.121772700Z,https://github.com/marcusmattus/Nexus_CLI.git;https://ai.studio/apps/drive/1M2_a7L7s0f3hh69GbKv1QZWvMDdbakAl,https://youtu.be/wEpHCLaphnY,"[{""id"": 81787, ""title"": ""GITHUB REPO"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/marcusmattus/Nexus_CLI.git"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 81786, ""title"": ""ai studios link"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1M2_a7L7s0f3hh69GbKv1QZWvMDdbakAl"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 81788, ""title"": ""nexus cli agent tool"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/wEpHCLaphnY"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/53498.md,writeups/53498.json,Developer Tools & IDEs,high,"命令行工具,AI驱动,容器化,开发工具,零配置,代码仓库,临时容器,自动化构建"
53505,652060,/competitions/gemini-3/writeups/the-lazarus-protocol,The Lazarus Protocol,"""In the name of Allah, the compassionate, the all-merciful, I tell my tale.""",kien fan,PUBLISHED,2025-12-05T20:18:23.116668900Z,2025-12-05T20:49:49.017Z,2025-12-05T20:49:49.017370900Z,https://www.kaggle.com/code/kienfan/lazarus-submission-finalf,https://youtu.be/dtEwqX1CMAg,"[{""id"": 72461, ""title"": ""Lazarus_Submission_Finalf"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://www.kaggle.com/code/kienfan/lazarus-submission-finalf"", ""kernelId"": 103500824, ""description"": """", ""resource"": {""date"": ""2025-12-05T19:58:36.453399800Z"", ""upvoteCount"": 12, ""medal"": ""BRONZE"", ""ownerUser"": {""displayName"": ""kien fan"", ""thumbnailUrl"": ""https://storage.googleapis.com/kaggle-avatars/thumbnails/30995528-kg.jpg?t=2025-12-01-19-03-07"", ""url"": ""/kienfan"", ""userName"": ""kienfan"", ""tier"": ""CONTRIBUTOR"", ""id"": 30995528, ""profileUrl"": ""/kienfan"", ""performanceTier"": ""CONTRIBUTOR"", ""userId"": 30995528, ""progressionOptOut"": false}, ""usabilityRating"": 0, ""isPrivate"": false, ""isPhoneVerified"": true}, ""entityType"": ""KAGGLE_RESOURCE_TYPE_KERNELS""}]","[{""id"": 72462, ""title"": ""The Lazarus Protocol"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/dtEwqX1CMAg"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/53505.md,writeups/53505.json,Content Creation & Media,medium,"叙事项目,文化遗产,伊斯兰文化,故事讲述,数字叙事,文学创作,宗教主题,传统故事"
53506,652061,/competitions/gemini-3/writeups/new-writeup-1764965933131,LoveCard.ai,"Create personalized romantic cards with AI—flowers, poems, music, and instant sharing—all crafted from a simple prompt in seconds.",ÇETIN KAYA,PUBLISHED,2025-12-05T20:18:39.051324900Z,2025-12-06T21:44:18.720Z,2025-12-06T21:44:18.721099100Z,https://lovecard-ai.vercel.app/,https://youtu.be/ntUZNfWXQR0,"[{""id"": 73293, ""title"": ""LoveCard AI"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://lovecard-ai.vercel.app/"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 73294, ""title"": ""YZ Mükemmel Ask Mektubu"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/ntUZNfWXQR0"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/53506.md,writeups/53506.json,Content Creation & Media,high,"浪漫卡片,AI生成,个性化定制,诗歌创作,音乐配乐,即时分享,情感表达,礼物定制"
53511,652066,/competitions/gemini-3/writeups/new-writeup-1764966341916,Vibe‑Check Anthropologist: Street Smarts for Business,AI that reads the street so your business doesn’t miss the vibe,Kargathara Aakash,PUBLISHED,2025-12-05T20:25:42.239507900Z,2025-12-12T11:05:02.897Z,2025-12-12T11:05:02.898268700Z,https://vibe-check-anthropologist.netlify.app/,https://www.youtube.com/watch?v=s8hDMreuxsY,"[{""id"": 83514, ""title"": ""Vibe-Check Anthropologist"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://vibe-check-anthropologist.netlify.app/"", ""description"": ""AI that reads the street so your business doesn’t miss the vibe."", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 83515, ""title"": ""Vibe-Check Anthropologist: Street Smarts for Business"", ""location"": ""CAROUSEL"", ""url"": ""https://www.youtube.com/watch?v=s8hDMreuxsY"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/53511.md,writeups/53511.json,Business Intelligence & Analytics,high,"商业洞察,街头文化,趋势分析,市场调研,AI分析,消费者行为,文化人类学,商业智能,潮流预测"
